formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C6H6N2O	[M + H]+	C6H7N2O+	Alkaloids	0.993	Nicotinic acid alkaloids	0.983	Pyridine alkaloids	0.983	Organoheterocyclic compounds	0.999	Pyridines and derivatives	0.995	Pyridinecarboxylic acids and derivatives	0.947	Pyridinecarboxamides	0.914	Nicotinamides	0.748	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Pyridinecarboxylic acids and derivatives; Pyridinecarboxamides; Primary carboxylic acid amides; Nicotinamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	123.055	280	4.664	731529201870213769	731529075265144535	731529075265144535_UNKNOWN_M123T282_2_POS	
1	C8H11NO2	[M + H]+	C8H12NO2+	Alkaloids	0.622	Nicotinic acid alkaloids	0.655	Pyridine alkaloids	0.656	Benzenoids	0.761	Benzene and substituted derivatives	0.773	Aniline and substituted anilines	0.631			Aniline and substituted anilines	0.631	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	154.086	282	4.693	731529186649083944	731529078264072159	731529078264072159_UNKNOWN_M154T393_POS	
1	C12H20N2O3	[M + Na]+	C12H20N2NaO3+	Amino acids and Peptides	0.816	Small peptides	0.632	Aminoacids	0.224	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.604	Amino acids and derivatives	0.604	Amino acids and derivatives	0.604	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	263.138	282	4.704	731529160157859242	731529082429016487	731529082429016487_UNKNOWN_M263T420_POS	
1	C12H20N2O3	[M + Na]+	C12H20N2NaO3+	Amino acids and Peptides	0.816	Small peptides	0.632	Aminoacids	0.224	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.604	Amino acids and derivatives	0.604	Amino acids and derivatives	0.604	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	263.138	282	4.704	731529166562561570	731529082462570923	731529082462570923_UNKNOWN_M263T272_POS	
1	C3H6FNO3	[M + H]+	C3H7FNO3+	Amino acids and Peptides	0.866	Small peptides	0.757	Aminoacids	0.880	Organic acids and derivatives	0.959	Carboxylic acids and derivatives	0.953	Amino acids, peptides, and analogues	0.594	Amino acids and derivatives	0.594	Amino acids and derivatives	0.594	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	124.039	285	4.742	731529150217358621	731529075328059099	731529075328059099_UNKNOWN_M124T408_POS	
2	C6H5NO2	[M + H]+	C6H6NO2+	Alkaloids	0.995	Nicotinic acid alkaloids	0.994	Pyridine alkaloids	0.994	Organoheterocyclic compounds	1.000	Pyridines and derivatives	0.997	Pyridinecarboxylic acids and derivatives	0.933	Pyridinecarboxylic acids	0.913	Pyridinecarboxylic acids	0.913	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Pyridinecarboxylic acids and derivatives; Pyridinecarboxylic acids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	124.039	285	4.742	731529150217358622	731529075328059099	731529075328059099_UNKNOWN_M124T408_POS	
1	C12H19FN2O5	[M + H]+	C12H20FN2O5+	Amino acids and Peptides	0.740	Small peptides	0.560	Aminoacids	0.099	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.614	Amino acids and derivatives	0.614	Amino acids and derivatives	0.614	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxoazanium compounds; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.133	285	4.747	731529222162257406	731529083045579243	731529083045579243_UNKNOWN_M291T260_POS	
2	C15H18N2O4	[M + H]+	C15H19N2O4+	Amino acids and Peptides	0.770	Linear polyketides	0.165	Dipeptides	0.032	Benzenoids	0.448	Benzene and substituted derivatives	0.541					Benzene and substituted derivatives	0.541	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.133	285	4.747	731529222162257407	731529083045579243	731529083045579243_UNKNOWN_M291T260_POS	
1	C12H19FN2O5	[M + H]+	C12H20FN2O5+	Amino acids and Peptides	0.740	Small peptides	0.560	Aminoacids	0.099	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.614	Amino acids and derivatives	0.614	Amino acids and derivatives	0.614	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxoazanium compounds; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Alkyl halides; Organic oxides; C-nitro compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.133	285	4.747	731529223504434733	731529083083327983	731529083083327983_UNKNOWN_M291T418_POS	
2	C15H18N2O4	[M + H]+	C15H19N2O4+	Amino acids and Peptides	0.770	Linear polyketides	0.165	Dipeptides	0.032	Benzenoids	0.448	Benzene and substituted derivatives	0.541					Benzene and substituted derivatives	0.541	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.133	285	4.747	731529223504434734	731529083083327983	731529083083327983_UNKNOWN_M291T418_POS	
1	C6H8FNO2	[M + H]+	C6H9FNO2+	Fatty acids	0.527	Small peptides	0.288	Halogenated fatty acids	0.541	Organic acids and derivatives	0.935	Carboxylic acids and derivatives	0.901					Carboxylic acids and derivatives	0.901	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Alkyl fluorides; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	146.060	288	4.799	731529216277648780	731529077400045455	731529077400045455_UNKNOWN_M146T266_POS	
1	C12H16N4O3S	[M + H]+	C12H17N4O3S+	Alkaloids	0.724	Histidine alkaloids	0.776	Imidazole alkaloids	0.776	Organoheterocyclic compounds	0.983	Azoles	0.941	Imidazoles	0.880	Substituted imidazoles	0.845	N-substituted imidazoles	0.769	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Dialkylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.101	290	4.829	731529185181077480	731529083234322943	731529083234322943_UNKNOWN_M297T269_POS	
2	C12H19FN2O3	[M + K]+	C12H19FKN2O3+	Alkaloids	0.404	Small peptides	0.666	Aminoacids	0.282	Organic acids and derivatives	0.897	Carboxylic acids and derivatives	0.890	Amino acids, peptides, and analogues	0.734	Amino acids and derivatives	0.735	Amino acids and derivatives	0.735	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Alkyl fluorides; Aryl fluorides; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Amines; Primary amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.101	290	4.829	731529185181077482	731529083234322943	731529083234322943_UNKNOWN_M297T269_POS	
3	C12H16F2N2O3	[M + Na]+	C12H16F2N2NaO3+	Alkaloids	0.658	Small peptides	0.514	Aminoacids	0.147	Organic acids and derivatives	0.916	Carboxylic acids and derivatives	0.904	Amino acids, peptides, and analogues	0.641	Amino acids and derivatives	0.642	Amino acids and derivatives	0.642	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Alkyl fluorides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Benzenoids; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.101	290	4.829	731529185181077481	731529083234322943	731529083234322943_UNKNOWN_M297T269_POS	
4	C15H15FN2O2	[M + Na]+	C15H15FN2NaO2+	Alkaloids	0.822	Tryptophan alkaloids	0.342	Benzodiazepine alkaloids	0.244	Benzenoids	0.955	Benzene and substituted derivatives	0.775	Halobenzenes	0.660	Fluorobenzenes	0.766	Fluorobenzenes	0.766	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	297.101	290	4.829	731529185181077484	731529083234322943	731529083234322943_UNKNOWN_M297T269_POS	
1	C20H28N2O4	[M + H]+	C20H29N2O4+	Amino acids and Peptides	0.849	Macrolides	0.106	Erythromycins	0.128	Lipids and lipid-like molecules	0.519							Lipids and lipid-like molecules	0.519	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	361.211	295	4.909	731529233625290570	731529083997686355	731529083997686355_UNKNOWN_M361T257_POS	
1	C18H35NO5	[M + H]+	C18H36NO5+	Fatty acids	0.998	Fatty Acids and Conjugates	0.674	Nitro fatty acids	0.909	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.960	Fatty acids and conjugates	0.892	Long-chain fatty acids	0.666	Long-chain fatty acids	0.666	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Unsaturated fatty acids; Hydroxy fatty acids; Nitro fatty acids; Carboxylic acid amides; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346.258	301	5.017	731529170740088438	731529083733445175	731529083733445175_UNKNOWN_M346T200_POS	
1	C18H35NO5	[M + H]+	C18H36NO5+	Fatty acids	0.998	Fatty Acids and Conjugates	0.674	Nitro fatty acids	0.909	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.960	Fatty acids and conjugates	0.892	Long-chain fatty acids	0.666	Long-chain fatty acids	0.666	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Unsaturated fatty acids; Hydroxy fatty acids; Nitro fatty acids; Carboxylic acid amides; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346.258	301	5.017	731529226826323608	731529083653753391	731529083653753391_UNKNOWN_M346T380_POS	
1	C18H35NO5	[M + H]+	C18H36NO5+	Fatty acids	0.998	Fatty Acids and Conjugates	0.674	Nitro fatty acids	0.909	Lipids and lipid-like molecules	0.956	Fatty Acyls	0.960	Fatty acids and conjugates	0.892	Long-chain fatty acids	0.666	Long-chain fatty acids	0.666	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Unsaturated fatty acids; Hydroxy fatty acids; Nitro fatty acids; Carboxylic acid amides; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	346.258	301	5.017	731529232106952472	731529083691502131	731529083691502131_UNKNOWN_M346T292_POS	
